driverId,name,ssn,location,certified,wage-plan
96,Lisa Mcgrath,804-99-4205,"4352 Allison Streets
Taylorborough, VI 95618",Y,miles
97,Tammy Smith,182-14-3439,"69425 Dave Crescent Suite 712
Christopherview, MI 41347",N,hours
98,Samuel Garner,073-83-9369,"16618 Jeanne Groves
Andrewborough, MO 20804",N,hours
99,Kathleen Bender,779-36-4744,"41269 Valencia Spur
Drewmouth, LA 77935",N,hours
100,Kenneth Hale,597-44-5245,"249 Bernard Creek
Hardyhaven, MT 43495",Y,miles
101,Heather Sanchez,748-22-9987,"59425 Jessica Bypass Apt. 634
South Henryberg, ME 52186",N,miles
102,Johnny Armstrong,607-88-6393,"8083 Patton Rapid Apt. 416
Richstad, IL 60297",Y,miles
103,Paul Smith,027-35-6453,"97215 Chris Alley
Alyssabury, MT 32481",N,miles
104,Brooke Gomez,207-74-8929,"536 Torres Mission Suite 460
Port Caitlinshire, CO 84983",Y,hours
105,Jill Cole,667-16-4288,"PSC 8375, Box 0660
APO AA 66651",N,miles
106,Melissa Miller,378-13-6836,"USCGC Murphy
FPO AA 88738",N,miles
107,Emily Curtis,019-14-6657,"1265 Paul Street
New Susanmouth, MD 22501",Y,hours
108,Dr. Elizabeth Willis,767-72-4861,"5216 Hawkins Knoll
North James, ID 88472",N,miles
109,Eric Spence,247-48-8511,"424 Linda Creek
Georgeberg, VI 04926",N,hours
